customer_id,fraud_timestamp,amount,fraud_type,previous_transactions,fraud_probability,actual_label
CUST0023298,2025-08-24 21:24:27+00:00,19.46,money_laundering_ring,7,0.3186658024787903,1
CUST0023310,2025-08-28 09:24:43+00:00,2.56,card_testing,11,0.9990547895431519,1
CUST0023337,2025-07-12 22:46:57+00:00,8.65,account_takeover,6,0.8794974088668823,1
CUST0023337,2025-07-17 22:29:04+00:00,8.21,account_takeover,7,0.9939156770706177,1
CUST0023337,2025-09-17 22:13:54+00:00,47.6,account_takeover,10,0.994079053401947,1
CUST0023365,2024-12-16 07:52:32+00:00,1.95,card_testing,1,0.9889335632324219,1
CUST0023467,2025-02-11 18:22:39+00:00,24.33,geo_anomaly,4,0.30222007632255554,1
CUST0023469,2025-03-13 17:55:03+00:00,1.42,card_testing,3,0.9987176060676575,1
CUST0023480,2025-08-12 23:14:23+00:00,76.87,geo_anomaly,4,0.300204336643219,1
CUST0023640,2025-06-21 05:52:29+00:00,1.94,card_testing,7,0.9990477561950684,1
CUST0023679,2025-05-26 02:49:43+00:00,1.48,card_testing,6,0.9990332126617432,1
CUST0023724,2025-01-15 03:49:00+00:00,1.38,card_testing,1,0.9984756708145142,1
CUST0023735,2025-03-02 20:37:53+00:00,1.49,card_testing,3,0.9979581832885742,1
CUST0023832,2025-10-09 09:20:37+00:00,32.36,money_laundering_ring,8,0.35025960206985474,1
CUST0023846,2025-01-31 19:36:46+00:00,1.0,card_testing,2,0.9931758642196655,1
CUST0023862,2025-03-04 19:35:55+00:00,14.99,geo_anomaly,3,0.29928070306777954,1
CUST0023905,2025-01-26 19:40:47+00:00,1.66,card_testing,1,0.9950437545776367,1
CUST0023926,2024-12-15 11:36:28+00:00,70.86,geo_anomaly,1,0.3684372305870056,1
CUST0024017,2025-07-01 11:25:05+00:00,7.83,geo_anomaly,6,0.30153828859329224,1
CUST0024071,2025-04-26 04:20:46+00:00,70.99,account_takeover,6,0.5571320056915283,1
CUST0024071,2025-07-06 06:06:56+00:00,14.09,account_takeover,7,0.9981936812400818,1
CUST0024071,2025-07-07 11:32:24+00:00,22.97,account_takeover,8,0.9981157183647156,1
CUST0024071,2025-09-30 19:26:39+00:00,158.96,account_takeover,9,0.9957101941108704,1
CUST0024112,2024-12-21 11:13:04+00:00,1.4,card_testing,1,0.9797194004058838,1
CUST0024276,2025-10-17 13:24:34+00:00,2.22,card_testing,10,0.9988784193992615,1
CUST0024430,2024-12-03 16:23:35+00:00,1.51,card_testing,2,0.878585159778595,1
CUST0024459,2025-09-11 17:16:45+00:00,1.34,card_testing,10,0.9990038871765137,1
CUST0024629,2025-03-03 11:31:59+00:00,67.74,geo_anomaly,4,0.29980820417404175,1
CUST0024644,2025-10-19 17:52:02+00:00,9.75,money_laundering_ring,15,0.4922108054161072,1
CUST0024703,2025-08-31 11:06:32+00:00,1.2,card_testing,9,0.9990504384040833,1
CUST0024710,2025-06-20 08:14:30+00:00,1.98,card_testing,8,0.9989845156669617,1
CUST0024713,2025-04-06 14:14:40+00:00,1.52,card_testing,9,0.9982807040214539,1
CUST0024725,2025-01-26 07:07:52+00:00,82.85,geo_anomaly,2,0.3034425377845764,1
CUST0024760,2025-07-10 04:07:29+00:00,1.0,card_testing,7,0.9990422129631042,1
CUST0024820,2025-01-15 23:49:49+00:00,2.3,card_testing,2,0.9983043074607849,1
CUST0024938,2025-01-15 06:33:52+00:00,287.92,account_takeover,2,0.5498548746109009,1
CUST0024938,2025-04-02 13:34:05+00:00,55.4,account_takeover,4,0.9928505420684814,1
CUST0024938,2025-04-07 20:00:55+00:00,59.59,account_takeover,5,0.9983014464378357,1
CUST0025009,2025-09-16 03:01:26+00:00,2.11,card_testing,9,0.9990535974502563,1
CUST0025077,2025-09-07 16:56:02+00:00,5.38,geo_anomaly,9,0.2855907082557678,1
CUST0025114,2025-10-25 20:15:42+00:00,1.25,card_testing,7,0.9990569353103638,1
CUST0025135,2025-01-06 19:54:18+00:00,2.68,card_testing,2,0.9811155796051025,1
CUST0025323,2025-02-03 21:16:49+00:00,15.9,geo_anomaly,2,0.3812776505947113,1
CUST0025353,2025-08-23 18:27:11+00:00,1.16,card_testing,5,0.9989703297615051,1
CUST0025432,2024-11-08 17:13:41+00:00,23.86,geo_anomaly,2,0.32667484879493713,1
CUST0025481,2025-09-13 05:11:32+00:00,46.8,geo_anomaly,12,0.29996225237846375,1
CUST0025556,2025-03-10 09:25:55+00:00,6.89,geo_anomaly,2,0.2950132191181183,1
CUST0025578,2025-07-05 04:33:03+00:00,2.22,card_testing,5,0.9990503191947937,1
CUST0025625,2025-05-23 17:15:54+00:00,1.11,card_testing,6,0.9987868070602417,1
CUST0025674,2025-10-22 18:23:25+00:00,1.12,card_testing,8,0.9983073472976685,1
CUST0025840,2025-09-09 21:17:17+00:00,1.78,card_testing,6,0.999037504196167,1
CUST0025849,2025-01-13 16:03:18+00:00,2.76,card_testing,1,0.9924663305282593,1
CUST0026128,2025-09-23 04:32:41+00:00,1.67,card_testing,9,0.998993992805481,1
CUST0026180,2025-10-27 21:24:03+00:00,1.64,card_testing,10,0.9968600273132324,1
CUST0026213,2025-08-12 17:49:59+00:00,2.17,card_testing,4,0.9990078210830688,1
CUST0026316,2025-02-02 02:16:44+00:00,32.54,money_laundering_ring,3,0.3121398389339447,1
CUST0026329,2025-06-07 13:19:59+00:00,2.74,card_testing,4,0.9987168312072754,1
CUST0026541,2025-09-07 17:48:15+00:00,1.38,card_testing,6,0.9990545511245728,1
CUST0026581,2024-12-22 03:58:31+00:00,9.76,geo_anomaly,2,0.32245784997940063,1
CUST0026624,2024-12-17 22:30:38+00:00,2.09,card_testing,1,0.8894405364990234,1
CUST0026670,2025-03-29 15:43:30+00:00,1.58,card_testing,2,0.9989763498306274,1
CUST0026905,2025-06-28 00:46:15+00:00,11.41,geo_anomaly,8,0.2957875430583954,1
CUST0027298,2024-11-07 19:12:02+00:00,22.44,account_takeover,1,0.3887205719947815,1
CUST0027298,2024-11-13 03:21:03+00:00,25.42,account_takeover,2,0.6068135499954224,1
CUST0027298,2024-12-07 20:33:07+00:00,6.66,account_takeover,3,0.9907751679420471,1
CUST0027298,2025-02-22 14:39:28+00:00,15.73,account_takeover,6,0.9989928603172302,1
CUST0027298,2025-10-21 07:57:27+00:00,36.13,account_takeover,15,0.9979534149169922,1
CUST0027337,2025-09-05 00:56:08+00:00,18.51,geo_anomaly,5,0.29915329813957214,1
CUST0027385,2025-01-15 14:24:40+00:00,2.08,card_testing,4,0.9802441596984863,1
CUST0027525,2024-11-24 22:28:01+00:00,1.0,card_testing,1,0.9945681095123291,1
CUST0027850,2025-05-10 08:38:03+00:00,41.59,geo_anomaly,2,0.29917335510253906,1
CUST0027862,2025-03-12 04:58:13+00:00,135.72,account_takeover,3,0.5469988584518433,1
CUST0027862,2025-04-10 01:58:58+00:00,26.77,account_takeover,4,0.9925387501716614,1
CUST0027862,2025-04-22 04:04:07+00:00,5.16,account_takeover,6,0.9989903569221497,1
CUST0027862,2025-05-24 14:38:10+00:00,9.5,account_takeover,9,0.999043881893158,1
CUST0027862,2025-10-13 21:50:52+00:00,85.03,account_takeover,13,0.9981006383895874,1
CUST0028077,2025-09-05 22:04:28+00:00,2.72,card_testing,10,0.9984102845191956,1
CUST0028132,2025-09-27 11:52:05+00:00,1.93,card_testing,12,0.9990543723106384,1
CUST0028195,2025-06-05 00:38:19+00:00,2.31,card_testing,12,0.9990607500076294,1
CUST0028218,2025-03-16 14:29:18+00:00,1.0,geo_anomaly,7,0.3404042720794678,1
CUST0028225,2025-10-03 15:00:20+00:00,2.18,card_testing,9,0.9990553259849548,1
CUST0028232,2025-09-07 05:50:18+00:00,2.02,card_testing,5,0.9982525706291199,1
CUST0028548,2025-04-14 14:27:08+00:00,1.44,card_testing,3,0.9989883899688721,1
CUST0028591,2024-11-17 16:32:07+00:00,1.88,card_testing,1,0.8727774620056152,1
CUST0028727,2024-12-27 11:03:51+00:00,1.84,card_testing,1,0.5932644009590149,1
CUST0028745,2025-03-19 11:58:29+00:00,1.16,card_testing,2,0.9990129470825195,1
CUST0028772,2025-10-24 14:55:57+00:00,1.57,card_testing,12,0.9990518689155579,1
CUST0028874,2025-04-08 05:48:54+00:00,1.91,card_testing,3,0.998924195766449,1
CUST0029017,2024-12-26 09:59:43+00:00,48.69,geo_anomaly,2,0.31863901019096375,1
CUST0029017,2025-07-15 09:29:31+00:00,1.45,card_testing,9,0.9922608137130737,1
CUST0029061,2025-08-15 12:49:24+00:00,10.05,geo_anomaly,5,0.2980906665325165,1
CUST0029079,2025-01-20 22:35:43+00:00,28.75,geo_anomaly,4,0.3109053075313568,1
CUST0029136,2025-09-10 08:20:45+00:00,80.08,geo_anomaly,11,0.2933562397956848,1
CUST0029213,2025-01-10 17:57:03+00:00,36.72,geo_anomaly,2,0.31258144974708557,1
CUST0029237,2025-08-30 16:39:11+00:00,1.62,card_testing,14,0.9990526437759399,1
CUST0029366,2025-10-20 12:24:16+00:00,19.68,geo_anomaly,7,0.29203924536705017,1
CUST0029557,2025-04-13 04:48:25+00:00,1.61,card_testing,2,0.9988834261894226,1
CUST0029595,2024-11-29 05:48:15+00:00,26.63,geo_anomaly,2,0.31474316120147705,1
CUST0029608,2025-03-13 23:18:38+00:00,2.02,card_testing,3,0.9989557862281799,1
CUST0029691,2024-12-26 05:54:33+00:00,10.01,geo_anomaly,2,0.3040926158428192,1
CUST0029712,2024-12-24 19:16:49+00:00,1.28,card_testing,4,0.994976282119751,1
CUST0029715,2025-09-28 22:28:30+00:00,2.65,card_testing,16,0.9990521669387817,1
CUST0029784,2024-12-25 05:34:25+00:00,1.0,card_testing,2,0.9984891414642334,1
CUST0029809,2025-04-25 18:35:44+00:00,1.0,card_testing,6,0.9981591701507568,1
CUST0029916,2024-12-17 04:02:04+00:00,3.73,geo_anomaly,2,0.5154818296432495,1
CUST0030043,2025-08-02 14:24:40+00:00,1.48,card_testing,2,0.9990493059158325,1
CUST0030063,2025-03-30 01:07:35+00:00,42.59,geo_anomaly,5,0.3003300726413727,1
CUST0030159,2024-12-13 05:37:36+00:00,1.43,card_testing,2,0.8000552654266357,1
CUST0030193,2025-07-23 20:09:13+00:00,132.99,geo_anomaly,9,0.2988898456096649,1
CUST0030285,2025-10-19 11:23:17+00:00,1.12,card_testing,15,0.9989436268806458,1
CUST0030297,2025-08-15 10:29:23+00:00,1.1,card_testing,6,0.9990448355674744,1
CUST0030428,2025-02-22 05:22:13+00:00,32.25,geo_anomaly,3,0.30019158124923706,1
CUST0030558,2025-03-05 04:21:16+00:00,36.3,geo_anomaly,6,0.3018535077571869,1
CUST0030612,2025-04-08 21:38:09+00:00,2.73,card_testing,4,0.8604369163513184,1
CUST0030790,2025-09-21 21:14:52+00:00,2.39,card_testing,6,0.9990334510803223,1
CUST0030798,2025-10-03 01:20:55+00:00,1.3,card_testing,14,0.9990466237068176,1
CUST0030813,2025-01-25 11:15:41+00:00,41.6,money_laundering_ring,5,0.313447505235672,1
CUST0030853,2025-05-03 18:01:05+00:00,1.17,card_testing,5,0.9990411400794983,1
CUST0030921,2025-10-18 15:49:28+00:00,2.46,card_testing,9,0.9990543723106384,1
CUST0031033,2025-10-18 11:59:13+00:00,8.99,money_laundering_ring,10,0.32710960507392883,1
CUST0031052,2025-07-21 15:31:39+00:00,45.01,money_laundering_ring,9,0.30842098593711853,1
CUST0031138,2025-07-28 16:55:40+00:00,115.69,geo_anomaly,3,0.2995736598968506,1
CUST0031164,2025-04-04 15:06:50+00:00,1.91,card_testing,7,0.9987322688102722,1
CUST0031206,2025-01-13 18:15:25+00:00,1.53,card_testing,1,0.9972390532493591,1
CUST0031215,2025-10-05 05:38:55+00:00,11.11,geo_anomaly,8,0.29298871755599976,1
CUST0031223,2025-07-17 16:24:22+00:00,2.41,card_testing,7,0.9990554451942444,1
CUST0031324,2025-09-28 20:10:52+00:00,1.83,card_testing,6,0.9990424513816833,1
CUST0031377,2025-10-02 09:30:26+00:00,1.97,card_testing,20,0.9989721179008484,1
CUST0031420,2025-06-02 06:27:20+00:00,34.52,account_takeover,8,0.9988441467285156,1
CUST0031574,2025-08-02 16:07:58+00:00,4.14,geo_anomaly,10,0.2978266179561615,1
CUST0031636,2025-02-22 16:55:32+00:00,1.33,card_testing,3,0.9970742464065552,1
CUST0031788,2025-10-22 05:36:40+00:00,1.72,geo_anomaly,7,0.30764636397361755,1
CUST0032209,2024-11-15 02:54:19+00:00,14.84,geo_anomaly,2,0.4621257781982422,1
CUST0032345,2024-12-22 16:16:41+00:00,1.37,card_testing,3,0.9942753911018372,1
CUST0032501,2025-05-02 23:40:57+00:00,17.39,geo_anomaly,5,0.3049367070198059,1
CUST0032673,2025-03-24 03:34:39+00:00,1.96,card_testing,2,0.9990478754043579,1
CUST0032729,2025-05-07 18:38:34+00:00,1.15,card_testing,2,0.9990425109863281,1
CUST0032990,2025-08-08 02:00:41+00:00,1.63,card_testing,11,0.9981128573417664,1
CUST0033131,2024-12-28 08:29:58+00:00,39.39,account_takeover,1,0.35645389556884766,1
CUST0033131,2025-01-18 01:49:33+00:00,73.56,account_takeover,3,0.7434875965118408,1
CUST0033131,2025-02-08 11:46:54+00:00,105.3,account_takeover,6,0.9989157319068909,1
CUST0033131,2025-04-16 06:49:29+00:00,108.86,account_takeover,9,0.9990438222885132,1
CUST0033131,2025-10-22 19:41:47+00:00,30.19,account_takeover,16,0.9958659410476685,1
CUST0033160,2025-04-15 16:02:16+00:00,36.41,money_laundering_ring,2,0.31668660044670105,1
CUST0033232,2025-06-28 01:14:55+00:00,54.83,money_laundering_ring,7,0.30687493085861206,1
CUST0033301,2025-02-12 08:03:26+00:00,15.69,money_laundering_ring,3,0.3099589943885803,1
CUST0033303,2025-08-08 21:21:11+00:00,1.79,card_testing,4,0.9986580610275269,1
CUST0033324,2025-09-25 09:29:04+00:00,1.0,card_testing,10,0.999032199382782,1
CUST0033325,2025-10-18 00:46:40+00:00,1.46,card_testing,11,0.9990459084510803,1
CUST0033339,2025-02-28 16:32:51+00:00,1.0,card_testing,3,0.9976366758346558,1
CUST0033396,2025-01-01 19:16:04+00:00,12.46,geo_anomaly,1,0.3115752935409546,1
CUST0033412,2025-04-23 13:38:05+00:00,1.0,card_testing,4,0.9990456700325012,1
CUST0033555,2024-12-01 08:01:14+00:00,1.33,card_testing,1,0.9489277601242065,1
CUST0033591,2025-02-10 01:50:46+00:00,1.53,card_testing,2,0.9922260642051697,1
CUST0033643,2025-05-05 05:42:47+00:00,2.13,card_testing,5,0.9990141987800598,1
CUST0033721,2025-03-01 14:52:15+00:00,1.38,card_testing,4,0.9915190935134888,1
CUST0033734,2025-03-14 14:26:43+00:00,1.89,card_testing,1,0.9989533424377441,1
CUST0033736,2025-08-11 03:41:09+00:00,2.64,card_testing,13,0.9990218877792358,1
CUST0033757,2025-06-04 12:22:29+00:00,1.69,geo_anomaly,4,0.2938794791698456,1
CUST0033914,2025-06-08 16:19:42+00:00,10.73,geo_anomaly,7,0.29352009296417236,1
CUST0034142,2025-10-04 19:07:42+00:00,2.7,card_testing,10,0.9990529417991638,1
CUST0034450,2025-03-20 12:37:28+00:00,1.39,card_testing,5,0.992718517780304,1
CUST0034519,2024-11-26 05:00:39+00:00,38.84,geo_anomaly,1,0.3558195233345032,1
CUST0034572,2025-01-28 10:05:21+00:00,1.11,card_testing,2,0.978597104549408,1
CUST0034718,2025-04-03 09:07:14+00:00,1.02,card_testing,6,0.9989691376686096,1
CUST0035101,2025-03-21 06:15:32+00:00,2.89,card_testing,2,0.9980936050415039,1
CUST0035232,2025-04-02 21:40:36+00:00,1.0,card_testing,8,0.9989010095596313,1
CUST0035322,2025-07-02 12:26:29+00:00,1.71,card_testing,6,0.9989373087882996,1
CUST0035340,2025-03-24 05:08:30+00:00,1.66,card_testing,5,0.9887102842330933,1
CUST0035351,2025-03-07 06:39:03+00:00,1.83,card_testing,4,0.9986695647239685,1
CUST0035357,2025-04-10 10:26:31+00:00,1.22,card_testing,3,0.9990509152412415,1
CUST0035407,2025-03-05 13:45:47+00:00,28.0,geo_anomaly,2,0.34464332461357117,1
CUST0035415,2025-09-08 08:10:24+00:00,1.0,card_testing,6,0.9990191459655762,1
CUST0035422,2025-03-10 20:12:34+00:00,1.58,card_testing,3,0.9937807321548462,1
CUST0035443,2025-01-01 20:36:37+00:00,13.39,geo_anomaly,1,0.3186999559402466,1
CUST0035477,2025-03-10 13:01:27+00:00,1.33,card_testing,2,0.9005131721496582,1
CUST0035527,2024-12-08 13:13:22+00:00,35.72,account_takeover,2,0.4834880530834198,1
CUST0035527,2025-05-31 12:12:57+00:00,73.37,account_takeover,8,0.9988180994987488,1
CUST0035527,2025-06-02 21:12:00+00:00,77.23,account_takeover,9,0.9988816380500793,1
CUST0035527,2025-08-15 17:58:32+00:00,100.02,account_takeover,11,0.9984016418457031,1
CUST0035527,2025-10-16 13:12:42+00:00,65.53,account_takeover,13,0.9980934262275696,1
CUST0035612,2025-05-30 13:31:52+00:00,1.19,card_testing,6,0.9958290457725525,1
CUST0035640,2025-03-20 18:35:36+00:00,1.17,card_testing,6,0.9963350892066956,1
CUST0035813,2025-01-09 03:35:13+00:00,2.14,card_testing,1,0.9987899661064148,1
CUST0035822,2024-12-21 06:37:34+00:00,1.56,card_testing,2,0.9969744682312012,1
CUST0035933,2025-06-15 12:27:45+00:00,25.12,money_laundering_ring,4,0.9249011874198914,1
CUST0035946,2025-02-21 01:12:46+00:00,1.57,card_testing,2,0.9983199238777161,1
CUST0036078,2025-10-25 15:32:59+00:00,41.68,geo_anomaly,9,0.2892836630344391,1
CUST0036146,2025-05-27 16:59:53+00:00,1.51,card_testing,6,0.9989416003227234,1
CUST0036265,2025-02-19 15:22:29+00:00,4.58,geo_anomaly,1,0.30212610960006714,1
CUST0036290,2025-10-09 17:33:11+00:00,1.7,card_testing,8,0.9989320039749146,1
CUST0036350,2025-06-19 09:12:46+00:00,1.24,card_testing,6,0.9989407658576965,1
CUST0036431,2025-03-07 19:26:14+00:00,1.94,card_testing,4,0.9988263249397278,1
CUST0036444,2025-03-27 18:37:01+00:00,126.25,account_takeover,6,0.9568393230438232,1
CUST0036444,2025-05-10 16:24:01+00:00,18.02,account_takeover,8,0.9966620802879333,1
CUST0036444,2025-09-15 05:15:42+00:00,24.73,account_takeover,9,0.9984073042869568,1
CUST0036444,2025-09-19 16:52:48+00:00,78.54,account_takeover,10,0.9981083869934082,1
CUST0036444,2025-09-30 10:21:50+00:00,93.25,account_takeover,11,0.9972927570343018,1
CUST0036470,2025-07-20 11:50:39+00:00,1.61,card_testing,6,0.9990549683570862,1
CUST0036546,2024-12-29 13:29:26+00:00,1.92,card_testing,1,0.9912326335906982,1
CUST0036557,2025-05-24 12:56:08+00:00,15.49,money_laundering_ring,3,0.9985738396644592,1
CUST0036594,2025-02-14 07:32:11+00:00,1.29,card_testing,5,0.9989340305328369,1
CUST0036666,2025-02-25 13:22:13+00:00,7.35,geo_anomaly,5,0.3052874505519867,1
CUST0036884,2025-06-13 13:59:04+00:00,41.76,geo_anomaly,5,0.29938340187072754,1
CUST0037210,2024-12-07 15:20:37+00:00,20.34,geo_anomaly,2,0.31641140580177307,1
CUST0037433,2025-02-09 00:39:33+00:00,76.35,geo_anomaly,4,0.3045438826084137,1
CUST0037622,2025-06-15 14:36:52+00:00,21.19,geo_anomaly,4,0.2998914420604706,1
CUST0037796,2025-08-06 04:27:48+00:00,1.92,card_testing,9,0.9989535212516785,1
CUST0037860,2025-05-14 10:17:37+00:00,1.03,card_testing,7,0.9989643096923828,1
CUST0037961,2025-05-24 16:36:32+00:00,2.47,card_testing,7,0.9990484118461609,1
CUST0038046,2025-08-22 22:40:47+00:00,10.38,money_laundering_ring,10,0.29776856303215027,1
CUST0038075,2025-03-05 14:17:02+00:00,28.69,geo_anomaly,3,0.30292919278144836,1
CUST0038077,2025-04-23 06:58:00+00:00,1.65,card_testing,6,0.9989175200462341,1
CUST0038109,2025-10-20 16:30:48+00:00,1.09,card_testing,13,0.9989413022994995,1
CUST0038458,2025-09-09 20:16:48+00:00,12.38,geo_anomaly,7,0.29425790905952454,1
CUST0038538,2024-11-22 03:02:34+00:00,230.45,account_takeover,2,0.9086054563522339,1
CUST0038538,2024-12-16 11:52:23+00:00,230.83,account_takeover,3,0.9772303700447083,1
CUST0038538,2024-12-23 17:17:08+00:00,49.19,account_takeover,5,0.9985097050666809,1
CUST0038538,2025-02-27 12:35:15+00:00,741.55,account_takeover,6,0.9985476136207581,1
CUST0038538,2025-03-01 18:25:19+00:00,919.19,account_takeover,7,0.9986017346382141,1
CUST0038538,2025-05-31 07:00:19+00:00,457.81,account_takeover,12,0.9989122748374939,1
CUST0038636,2024-12-31 21:25:35+00:00,1.81,card_testing,2,0.9764796495437622,1
CUST0038692,2025-04-22 09:24:49+00:00,2.4,card_testing,5,0.9989318251609802,1
CUST0038698,2024-12-24 23:04:37+00:00,1.96,card_testing,1,0.754382848739624,1
CUST0038698,2025-07-22 05:22:16+00:00,1.32,card_testing,10,0.9990520477294922,1
CUST0038722,2025-05-19 00:16:26+00:00,12.01,geo_anomaly,4,0.3079034388065338,1
CUST0038751,2024-12-05 11:27:48+00:00,2.23,card_testing,2,0.9320451617240906,1
CUST0038828,2025-05-23 20:53:47+00:00,12.87,geo_anomaly,4,0.31733909249305725,1
CUST0038846,2025-02-08 14:08:25+00:00,1.09,card_testing,2,0.5143957138061523,1
CUST0038955,2025-04-11 09:14:04+00:00,2.04,card_testing,6,0.9988760948181152,1
CUST0039120,2025-04-20 11:49:27+00:00,2.03,card_testing,1,0.9990127682685852,1
CUST0039185,2025-07-01 00:36:32+00:00,6.79,geo_anomaly,7,0.3304995000362396,1
CUST0039334,2025-05-16 04:11:22+00:00,1.79,card_testing,4,0.8936522603034973,1
CUST0039397,2025-06-09 00:57:50+00:00,1.21,card_testing,9,0.9990560412406921,1
CUST0039515,2024-12-28 11:26:28+00:00,56.93,account_takeover,2,0.36528706550598145,1
CUST0039515,2025-01-25 21:21:12+00:00,88.66,account_takeover,5,0.8640972971916199,1
CUST0039515,2025-07-12 21:11:09+00:00,51.0,account_takeover,6,0.9929961562156677,1
CUST0039515,2025-09-01 06:51:40+00:00,62.52,account_takeover,8,0.9988421201705933,1
CUST0039515,2025-09-21 21:54:45+00:00,57.24,account_takeover,10,0.9988883137702942,1
CUST0039567,2025-02-15 16:37:53+00:00,2.08,card_testing,1,0.9987262487411499,1
CUST0039618,2024-11-27 00:26:44+00:00,24.72,geo_anomaly,1,0.35746774077415466,1
CUST0039642,2025-04-14 00:18:20+00:00,1.77,card_testing,1,0.9989661574363708,1
CUST0039683,2025-07-15 09:41:55+00:00,1.87,card_testing,9,0.9989065527915955,1
CUST0039752,2025-02-22 10:48:41+00:00,5.71,geo_anomaly,6,0.31850239634513855,1
CUST0040188,2025-01-28 21:26:29+00:00,2.22,card_testing,3,0.951808750629425,1
CUST0040197,2025-06-07 21:47:24+00:00,2.77,card_testing,5,0.9962759613990784,1
CUST0040288,2025-02-15 21:52:26+00:00,1.39,card_testing,4,0.9921603202819824,1
CUST0040327,2025-10-23 03:14:57+00:00,1.0,card_testing,10,0.9986941814422607,1
CUST0040540,2025-08-29 16:20:02+00:00,1.45,card_testing,9,0.999046802520752,1
CUST0040576,2025-08-26 23:57:44+00:00,1.94,card_testing,11,0.998958170413971,1
CUST0040612,2025-08-20 04:18:48+00:00,1.0,card_testing,10,0.9990224838256836,1
CUST0040813,2025-05-02 06:42:41+00:00,3.46,card_testing,5,0.998263955116272,1
CUST0040820,2025-04-17 02:45:08+00:00,2.11,card_testing,6,0.9972907304763794,1
CUST0040867,2025-08-12 13:26:51+00:00,2.46,card_testing,9,0.9990032911300659,1
CUST0040974,2025-10-27 16:55:59+00:00,1.48,card_testing,6,0.9990528225898743,1
CUST0040985,2025-07-14 04:30:10+00:00,1.26,card_testing,8,0.9989991188049316,1
CUST0041031,2024-12-04 00:30:11+00:00,2.3,card_testing,1,0.3773038685321808,1
CUST0041051,2025-01-11 08:04:08+00:00,42.64,account_takeover,2,0.8628400564193726,1
CUST0041051,2025-07-16 04:18:42+00:00,35.84,account_takeover,8,0.998847246170044,1
CUST0041099,2025-06-04 22:14:24+00:00,1.53,card_testing,6,0.9990552663803101,1
CUST0041153,2025-01-27 12:11:47+00:00,36.28,money_laundering_ring,3,0.306373655796051,1
CUST0041216,2025-03-12 03:22:58+00:00,1.37,card_testing,2,0.9946906566619873,1
CUST0041346,2025-04-25 06:52:12+00:00,67.29,account_takeover,7,0.9988700151443481,1
CUST0041346,2025-05-24 10:49:23+00:00,25.38,account_takeover,8,0.9989498853683472,1
CUST0041346,2025-05-24 21:49:12+00:00,167.62,account_takeover,9,0.9988445043563843,1
CUST0041346,2025-08-07 02:44:41+00:00,66.02,account_takeover,16,0.9988322854042053,1
CUST0041346,2025-09-17 22:58:11+00:00,42.68,account_takeover,19,0.9987735748291016,1
CUST0041346,2025-10-24 19:27:15+00:00,101.97,account_takeover,21,0.9985849857330322,1
CUST0041416,2024-11-03 05:52:25+00:00,22.35,money_laundering_ring,1,0.40349626541137695,1
CUST0041427,2025-06-12 21:08:41+00:00,1.93,card_testing,5,0.9990478754043579,1
CUST0041799,2025-01-15 18:46:06+00:00,103.66,account_takeover,4,0.8810986280441284,1
CUST0041799,2025-08-16 02:55:15+00:00,46.98,account_takeover,13,0.9986063241958618,1
CUST0041838,2025-01-24 04:46:41+00:00,1.73,card_testing,2,0.9988167881965637,1
CUST0041879,2025-05-02 14:59:31+00:00,45.69,geo_anomaly,3,0.30390265583992004,1
CUST0041994,2025-01-27 17:41:53+00:00,1.0,card_testing,2,0.9987341165542603,1
CUST0042076,2025-05-21 15:25:49+00:00,1.68,card_testing,5,0.9990295767784119,1
CUST0042134,2025-02-07 20:36:49+00:00,1.73,card_testing,2,0.9989615082740784,1
CUST0042172,2025-06-16 09:17:40+00:00,1.46,card_testing,6,0.9990079402923584,1
CUST0042225,2025-04-27 02:02:08+00:00,32.86,geo_anomaly,1,0.29866161942481995,1
CUST0042248,2025-08-05 23:37:44+00:00,1.56,card_testing,3,0.9920012950897217,1
CUST0042342,2025-01-21 09:10:53+00:00,1.06,card_testing,3,0.9915177226066589,1
CUST0042356,2025-04-24 15:36:24+00:00,1.64,card_testing,9,0.9977664351463318,1
CUST0042357,2025-03-18 10:11:04+00:00,1.87,card_testing,1,0.9989339113235474,1
CUST0042408,2025-05-26 16:24:24+00:00,1.66,card_testing,3,0.9989365339279175,1
CUST0042765,2025-02-16 08:11:00+00:00,2.0,card_testing,4,0.985497772693634,1
CUST0042765,2025-09-04 13:51:13+00:00,1.48,card_testing,9,0.9989367127418518,1
CUST0042833,2025-03-07 22:48:05+00:00,1.64,card_testing,3,0.9989891648292542,1
CUST0042886,2025-01-24 12:53:34+00:00,1.74,card_testing,4,0.9901655912399292,1
CUST0043163,2025-03-04 22:24:03+00:00,1.23,card_testing,8,0.9988340735435486,1
CUST0043417,2025-02-09 05:49:12+00:00,2.01,card_testing,2,0.9960285425186157,1
CUST0043730,2025-04-30 17:26:06+00:00,1.97,card_testing,3,0.9990140795707703,1
CUST0043749,2025-08-18 20:40:35+00:00,78.35,geo_anomaly,8,0.2973919212818146,1
CUST0043949,2024-12-02 19:53:07+00:00,113.88,geo_anomaly,1,0.32450002431869507,1
CUST0043971,2025-10-03 13:44:52+00:00,61.68,geo_anomaly,5,0.29702794551849365,1
CUST0043982,2025-09-07 18:18:20+00:00,1.48,card_testing,14,0.9989798069000244,1
CUST0044034,2025-01-17 12:43:01+00:00,27.37,geo_anomaly,3,0.6881434321403503,1
CUST0044129,2025-04-12 12:34:15+00:00,16.99,geo_anomaly,6,0.3029312491416931,1
