customer_id,fraud_timestamp,amount,fraud_type,previous_transactions,fraud_probability
CUST0023832,2025-10-09 09:20:37+00:00,32.36,money_laundering_ring,8,0.2998202443122864
CUST0023846,2025-01-31 19:36:46+00:00,1.0,card_testing,2,0.30294981598854065
CUST0023862,2025-03-04 19:35:55+00:00,14.99,geo_anomaly,3,0.29554590582847595
CUST0023905,2025-01-26 19:40:47+00:00,1.66,card_testing,1,0.353670597076416
CUST0023926,2024-12-15 11:36:28+00:00,70.86,geo_anomaly,1,0.34830665588378906
CUST0024017,2025-07-01 11:25:05+00:00,7.83,geo_anomaly,6,0.3009696304798126
CUST0024071,2025-04-26 04:20:46+00:00,70.99,account_takeover,6,0.30465710163116455
CUST0024071,2025-07-06 06:06:56+00:00,14.09,account_takeover,7,0.5571320056915283
CUST0024071,2025-07-07 11:32:24+00:00,22.97,account_takeover,8,0.9981936812400818
CUST0024071,2025-09-30 19:26:39+00:00,158.96,account_takeover,9,0.9981157183647156
CUST0024112,2024-12-21 11:13:04+00:00,1.4,card_testing,1,0.35951659083366394
CUST0024276,2025-10-17 13:24:34+00:00,2.22,card_testing,10,0.28721877932548523
CUST0024430,2024-12-03 16:23:35+00:00,1.51,card_testing,2,0.3095558285713196
CUST0024459,2025-09-11 17:16:45+00:00,1.34,card_testing,10,0.2913144528865814
CUST0024629,2025-03-03 11:31:59+00:00,67.74,geo_anomaly,4,0.29999592900276184
CUST0024644,2025-10-19 17:52:02+00:00,9.75,money_laundering_ring,15,0.2799209654331207
CUST0024703,2025-08-31 11:06:32+00:00,1.2,card_testing,9,0.29162290692329407
CUST0024710,2025-06-20 08:14:30+00:00,1.98,card_testing,8,0.29899266362190247
CUST0024713,2025-04-06 14:14:40+00:00,1.52,card_testing,9,0.2957579493522644
CUST0024725,2025-01-26 07:07:52+00:00,82.85,geo_anomaly,2,0.35879749059677124
CUST0024760,2025-07-10 04:07:29+00:00,1.0,card_testing,7,0.29649099707603455
CUST0024820,2025-01-15 23:49:49+00:00,2.3,card_testing,2,0.3251325786113739
CUST0024938,2025-01-15 06:33:52+00:00,287.92,account_takeover,2,0.30902743339538574
CUST0024938,2025-04-02 13:34:05+00:00,55.4,account_takeover,4,0.9260236024856567
CUST0024938,2025-04-07 20:00:55+00:00,59.59,account_takeover,5,0.9928505420684814
CUST0025009,2025-09-16 03:01:26+00:00,2.11,card_testing,9,0.29403966665267944
CUST0025077,2025-09-07 16:56:02+00:00,5.38,geo_anomaly,9,0.28734809160232544
CUST0025114,2025-10-25 20:15:42+00:00,1.25,card_testing,7,0.2984578013420105
CUST0025135,2025-01-06 19:54:18+00:00,2.68,card_testing,2,0.3027976453304291
CUST0025323,2025-02-03 21:16:49+00:00,15.9,geo_anomaly,2,0.32589539885520935
CUST0025353,2025-08-23 18:27:11+00:00,1.16,card_testing,5,0.3008953332901001
CUST0025432,2024-11-08 17:13:41+00:00,23.86,geo_anomaly,2,0.3182738423347473
CUST0025481,2025-09-13 05:11:32+00:00,46.8,geo_anomaly,12,0.2915778160095215
CUST0025556,2025-03-10 09:25:55+00:00,6.89,geo_anomaly,2,0.30521780252456665
CUST0025578,2025-07-05 04:33:03+00:00,2.22,card_testing,5,0.30360883474349976
CUST0025625,2025-05-23 17:15:54+00:00,1.11,card_testing,6,0.3086758553981781
CUST0025674,2025-10-22 18:23:25+00:00,1.12,card_testing,8,0.2941421866416931
CUST0025840,2025-09-09 21:17:17+00:00,1.78,card_testing,6,0.2996639907360077
CUST0025849,2025-01-13 16:03:18+00:00,2.76,card_testing,1,0.3754570484161377
CUST0026128,2025-09-23 04:32:41+00:00,1.67,card_testing,9,0.28638148307800293
CUST0026180,2025-10-27 21:24:03+00:00,1.64,card_testing,10,0.29268497228622437
CUST0026213,2025-08-12 17:49:59+00:00,2.17,card_testing,4,0.3006807863712311
CUST0026316,2025-02-02 02:16:44+00:00,32.54,money_laundering_ring,3,0.3070252239704132
CUST0026329,2025-06-07 13:19:59+00:00,2.74,card_testing,4,0.3058032691478729
CUST0026541,2025-09-07 17:48:15+00:00,1.38,card_testing,6,0.29194045066833496
CUST0026581,2024-12-22 03:58:31+00:00,9.76,geo_anomaly,2,0.3283344507217407
CUST0026624,2024-12-17 22:30:38+00:00,2.09,card_testing,1,0.3440568745136261
CUST0026670,2025-03-29 15:43:30+00:00,1.58,card_testing,2,0.30342984199523926
CUST0026905,2025-06-28 00:46:15+00:00,11.41,geo_anomaly,8,0.2925678491592407
CUST0027298,2024-11-07 19:12:02+00:00,22.44,account_takeover,1,0.3729557991027832
CUST0027298,2024-11-13 03:21:03+00:00,25.42,account_takeover,2,0.3887205719947815
CUST0027298,2024-12-07 20:33:07+00:00,6.66,account_takeover,3,0.6068135499954224
CUST0027298,2025-02-22 14:39:28+00:00,15.73,account_takeover,6,0.9987898468971252
CUST0027298,2025-10-21 07:57:27+00:00,36.13,account_takeover,15,0.2848525941371918
CUST0027337,2025-09-05 00:56:08+00:00,18.51,geo_anomaly,5,0.29987597465515137
CUST0027385,2025-01-15 14:24:40+00:00,2.08,card_testing,4,0.30353155732154846
CUST0027525,2024-11-24 22:28:01+00:00,1.0,card_testing,1,0.3547596335411072
CUST0027850,2025-05-10 08:38:03+00:00,41.59,geo_anomaly,2,0.3002347946166992
CUST0027862,2025-03-12 04:58:13+00:00,135.72,account_takeover,3,0.30152371525764465
CUST0027862,2025-04-10 01:58:58+00:00,26.77,account_takeover,4,0.5469988584518433
CUST0027862,2025-04-22 04:04:07+00:00,5.16,account_takeover,6,0.27836844325065613
CUST0027862,2025-05-24 14:38:10+00:00,9.5,account_takeover,9,0.27945733070373535
CUST0027862,2025-10-13 21:50:52+00:00,85.03,account_takeover,13,0.2852779030799866
CUST0028077,2025-09-05 22:04:28+00:00,2.72,card_testing,10,0.289712131023407
CUST0028132,2025-09-27 11:52:05+00:00,1.93,card_testing,12,0.2899094820022583
CUST0028195,2025-06-05 00:38:19+00:00,2.31,card_testing,12,0.28759393095970154
CUST0028218,2025-03-16 14:29:18+00:00,1.0,geo_anomaly,7,0.3144153654575348
CUST0028225,2025-10-03 15:00:20+00:00,2.18,card_testing,9,0.2916635274887085
CUST0028232,2025-09-07 05:50:18+00:00,2.02,card_testing,5,0.3387005627155304
CUST0028548,2025-04-14 14:27:08+00:00,1.44,card_testing,3,0.30489322543144226
CUST0028591,2024-11-17 16:32:07+00:00,1.88,card_testing,1,0.40400874614715576
CUST0028727,2024-12-27 11:03:51+00:00,1.84,card_testing,1,0.33787843585014343
CUST0028745,2025-03-19 11:58:29+00:00,1.16,card_testing,2,0.3385995030403137
CUST0028772,2025-10-24 14:55:57+00:00,1.57,card_testing,12,0.301126092672348
CUST0028874,2025-04-08 05:48:54+00:00,1.91,card_testing,3,0.32467156648635864
CUST0029017,2024-12-26 09:59:43+00:00,48.69,geo_anomaly,2,0.36626574397087097
CUST0029017,2025-07-15 09:29:31+00:00,1.45,card_testing,9,0.3005521595478058
CUST0029061,2025-08-15 12:49:24+00:00,10.05,geo_anomaly,5,0.2985946536064148
CUST0029079,2025-01-20 22:35:43+00:00,28.75,geo_anomaly,4,0.32282155752182007
CUST0029136,2025-09-10 08:20:45+00:00,80.08,geo_anomaly,11,0.2944234013557434
CUST0029213,2025-01-10 17:57:03+00:00,36.72,geo_anomaly,2,0.3111985921859741
CUST0029237,2025-08-30 16:39:11+00:00,1.62,card_testing,14,0.2852379083633423
CUST0029366,2025-10-20 12:24:16+00:00,19.68,geo_anomaly,7,0.2936016321182251
CUST0029557,2025-04-13 04:48:25+00:00,1.61,card_testing,2,0.2985270619392395
CUST0029595,2024-11-29 05:48:15+00:00,26.63,geo_anomaly,2,0.3326587975025177
CUST0029608,2025-03-13 23:18:38+00:00,2.02,card_testing,3,0.2979229986667633
CUST0029691,2024-12-26 05:54:33+00:00,10.01,geo_anomaly,2,0.30314961075782776
CUST0029712,2024-12-24 19:16:49+00:00,1.28,card_testing,4,0.3159120976924896
CUST0029715,2025-09-28 22:28:30+00:00,2.65,card_testing,16,0.27542537450790405
CUST0029784,2024-12-25 05:34:25+00:00,1.0,card_testing,2,0.3610115349292755
CUST0029809,2025-04-25 18:35:44+00:00,1.0,card_testing,6,0.31060129404067993
CUST0029916,2024-12-17 04:02:04+00:00,3.73,geo_anomaly,2,0.3267611265182495
CUST0030043,2025-08-02 14:24:40+00:00,1.48,card_testing,2,0.33646446466445923
CUST0030063,2025-03-30 01:07:35+00:00,42.59,geo_anomaly,5,0.302397757768631
CUST0030159,2024-12-13 05:37:36+00:00,1.43,card_testing,2,0.31029751896858215
CUST0030193,2025-07-23 20:09:13+00:00,132.99,geo_anomaly,9,0.2993563413619995
CUST0030285,2025-10-19 11:23:17+00:00,1.12,card_testing,15,0.28348469734191895
CUST0030297,2025-08-15 10:29:23+00:00,1.1,card_testing,6,0.3017768859863281
CUST0030428,2025-02-22 05:22:13+00:00,32.25,geo_anomaly,3,0.3004865050315857
CUST0030558,2025-03-05 04:21:16+00:00,36.3,geo_anomaly,6,0.301331490278244
CUST0030612,2025-04-08 21:38:09+00:00,2.73,card_testing,4,0.3036537766456604
CUST0030790,2025-09-21 21:14:52+00:00,2.39,card_testing,6,0.36208632588386536
CUST0030798,2025-10-03 01:20:55+00:00,1.3,card_testing,14,0.28273409605026245
CUST0030813,2025-01-25 11:15:41+00:00,41.6,money_laundering_ring,5,0.31084492802619934
CUST0030853,2025-05-03 18:01:05+00:00,1.17,card_testing,5,0.29652050137519836
CUST0030921,2025-10-18 15:49:28+00:00,2.46,card_testing,9,0.29038727283477783
CUST0031033,2025-10-18 11:59:13+00:00,8.99,money_laundering_ring,10,0.29398149251937866
CUST0031052,2025-07-21 15:31:39+00:00,45.01,money_laundering_ring,9,0.2922871708869934
CUST0031138,2025-07-28 16:55:40+00:00,115.69,geo_anomaly,3,0.30700069665908813
CUST0031164,2025-04-04 15:06:50+00:00,1.91,card_testing,7,0.30112922191619873
CUST0031206,2025-01-13 18:15:25+00:00,1.53,card_testing,1,0.3241986632347107
CUST0031215,2025-10-05 05:38:55+00:00,11.11,geo_anomaly,8,0.2954280376434326
CUST0031223,2025-07-17 16:24:22+00:00,2.41,card_testing,7,0.2932016849517822
CUST0031324,2025-09-28 20:10:52+00:00,1.83,card_testing,6,0.30061474442481995
CUST0031377,2025-10-02 09:30:26+00:00,1.97,card_testing,20,0.2780827581882477
CUST0031420,2025-06-02 06:27:20+00:00,34.52,account_takeover,8,0.290963351726532
CUST0031574,2025-08-02 16:07:58+00:00,4.14,geo_anomaly,10,0.2929897606372833
CUST0031636,2025-02-22 16:55:32+00:00,1.33,card_testing,3,0.30532175302505493
CUST0031788,2025-10-22 05:36:40+00:00,1.72,geo_anomaly,7,0.29891207814216614
CUST0032209,2024-11-15 02:54:19+00:00,14.84,geo_anomaly,2,0.31908291578292847
CUST0032345,2024-12-22 16:16:41+00:00,1.37,card_testing,3,0.9802685976028442
CUST0032501,2025-05-02 23:40:57+00:00,17.39,geo_anomaly,5,0.3026205897331238
CUST0032673,2025-03-24 03:34:39+00:00,1.96,card_testing,2,0.3288961350917816
CUST0032729,2025-05-07 18:38:34+00:00,1.15,card_testing,2,0.30893319845199585
CUST0032990,2025-08-08 02:00:41+00:00,1.63,card_testing,11,0.29082268476486206
CUST0033131,2024-12-28 08:29:58+00:00,39.39,account_takeover,1,0.34716692566871643
CUST0033131,2025-01-18 01:49:33+00:00,73.56,account_takeover,3,0.30531102418899536
CUST0033131,2025-02-08 11:46:54+00:00,105.3,account_takeover,6,0.2902542054653168
CUST0033131,2025-04-16 06:49:29+00:00,108.86,account_takeover,9,0.27868762612342834
CUST0033131,2025-10-22 19:41:47+00:00,30.19,account_takeover,16,0.29203444719314575
CUST0033160,2025-04-15 16:02:16+00:00,36.41,money_laundering_ring,2,0.3051295876502991
CUST0033232,2025-06-28 01:14:55+00:00,54.83,money_laundering_ring,7,0.30281862616539
CUST0033301,2025-02-12 08:03:26+00:00,15.69,money_laundering_ring,3,0.3055206835269928
CUST0033303,2025-08-08 21:21:11+00:00,1.79,card_testing,4,0.2980407476425171
CUST0033324,2025-09-25 09:29:04+00:00,1.0,card_testing,10,0.2917959690093994
CUST0033325,2025-10-18 00:46:40+00:00,1.46,card_testing,11,0.29419732093811035
CUST0033339,2025-02-28 16:32:51+00:00,1.0,card_testing,3,0.29821720719337463
CUST0033396,2025-01-01 19:16:04+00:00,12.46,geo_anomaly,1,0.33365675806999207
CUST0033412,2025-04-23 13:38:05+00:00,1.0,card_testing,4,0.29834601283073425
CUST0033555,2024-12-01 08:01:14+00:00,1.33,card_testing,1,0.3578929007053375
CUST0033591,2025-02-10 01:50:46+00:00,1.53,card_testing,2,0.3048604130744934
CUST0033643,2025-05-05 05:42:47+00:00,2.13,card_testing,5,0.30354055762290955
CUST0033721,2025-03-01 14:52:15+00:00,1.38,card_testing,4,0.3026312589645386
CUST0033734,2025-03-14 14:26:43+00:00,1.89,card_testing,1,0.3403501510620117
CUST0033736,2025-08-11 03:41:09+00:00,2.64,card_testing,13,0.29057633876800537
CUST0033757,2025-06-04 12:22:29+00:00,1.69,geo_anomaly,4,0.29353705048561096
CUST0033914,2025-06-08 16:19:42+00:00,10.73,geo_anomaly,7,0.30121445655822754
CUST0034142,2025-10-04 19:07:42+00:00,2.7,card_testing,10,0.29361292719841003
CUST0034450,2025-03-20 12:37:28+00:00,1.39,card_testing,5,0.30234354734420776
CUST0034519,2024-11-26 05:00:39+00:00,38.84,geo_anomaly,1,0.3392588496208191
CUST0034572,2025-01-28 10:05:21+00:00,1.11,card_testing,2,0.4062856137752533
CUST0034718,2025-04-03 09:07:14+00:00,1.02,card_testing,6,0.3032318949699402
CUST0035101,2025-03-21 06:15:32+00:00,2.89,card_testing,2,0.33895593881607056
CUST0035232,2025-04-02 21:40:36+00:00,1.0,card_testing,8,0.2865051329135895
CUST0035322,2025-07-02 12:26:29+00:00,1.71,card_testing,6,0.30156007409095764
CUST0035340,2025-03-24 05:08:30+00:00,1.66,card_testing,5,0.7734050154685974
CUST0035351,2025-03-07 06:39:03+00:00,1.83,card_testing,4,0.30283322930336
CUST0035357,2025-04-10 10:26:31+00:00,1.22,card_testing,3,0.3063143789768219
CUST0035407,2025-03-05 13:45:47+00:00,28.0,geo_anomaly,2,0.30338209867477417
CUST0035415,2025-09-08 08:10:24+00:00,1.0,card_testing,6,0.3511497378349304
CUST0035422,2025-03-10 20:12:34+00:00,1.58,card_testing,3,0.29947546124458313
CUST0035443,2025-01-01 20:36:37+00:00,13.39,geo_anomaly,1,0.35040631890296936
CUST0035477,2025-03-10 13:01:27+00:00,1.33,card_testing,2,0.3492087125778198
CUST0035527,2024-12-08 13:13:22+00:00,35.72,account_takeover,2,0.3633788824081421
CUST0035527,2025-05-31 12:12:57+00:00,73.37,account_takeover,8,0.28988081216812134
CUST0035527,2025-06-02 21:12:00+00:00,77.23,account_takeover,9,0.9988180994987488
CUST0035527,2025-08-15 17:58:32+00:00,100.02,account_takeover,11,0.2913570702075958
CUST0035527,2025-10-16 13:12:42+00:00,65.53,account_takeover,13,0.29010865092277527
CUST0035612,2025-05-30 13:31:52+00:00,1.19,card_testing,6,0.30243366956710815
CUST0035640,2025-03-20 18:35:36+00:00,1.17,card_testing,6,0.30214187502861023
CUST0035813,2025-01-09 03:35:13+00:00,2.14,card_testing,1,0.3489639461040497
CUST0035822,2024-12-21 06:37:34+00:00,1.56,card_testing,2,0.3328634202480316
CUST0035933,2025-06-15 12:27:45+00:00,25.12,money_laundering_ring,4,0.3082350492477417
CUST0035946,2025-02-21 01:12:46+00:00,1.57,card_testing,2,0.3086526393890381
CUST0036078,2025-10-25 15:32:59+00:00,41.68,geo_anomaly,9,0.2908923327922821
CUST0036146,2025-05-27 16:59:53+00:00,1.51,card_testing,6,0.29278048872947693
CUST0036265,2025-02-19 15:22:29+00:00,4.58,geo_anomaly,1,0.345855176448822
CUST0036290,2025-10-09 17:33:11+00:00,1.7,card_testing,8,0.29649844765663147
CUST0036350,2025-06-19 09:12:46+00:00,1.24,card_testing,6,0.2940666973590851
CUST0036431,2025-03-07 19:26:14+00:00,1.94,card_testing,4,0.29272252321243286
CUST0036444,2025-03-27 18:37:01+00:00,126.25,account_takeover,6,0.30011186003685
CUST0036444,2025-05-10 16:24:01+00:00,18.02,account_takeover,8,0.30002713203430176
CUST0036444,2025-09-15 05:15:42+00:00,24.73,account_takeover,9,0.9966620802879333
CUST0036444,2025-09-19 16:52:48+00:00,78.54,account_takeover,10,0.9984073042869568
CUST0036444,2025-09-30 10:21:50+00:00,93.25,account_takeover,11,0.9981083869934082
CUST0036470,2025-07-20 11:50:39+00:00,1.61,card_testing,6,0.3013572096824646
CUST0036546,2024-12-29 13:29:26+00:00,1.92,card_testing,1,0.3400261104106903
CUST0036557,2025-05-24 12:56:08+00:00,15.49,money_laundering_ring,3,0.3538208305835724
CUST0036594,2025-02-14 07:32:11+00:00,1.29,card_testing,5,0.2994265556335449
CUST0036666,2025-02-25 13:22:13+00:00,7.35,geo_anomaly,5,0.3031514286994934
CUST0036884,2025-06-13 13:59:04+00:00,41.76,geo_anomaly,5,0.2997630834579468
CUST0037210,2024-12-07 15:20:37+00:00,20.34,geo_anomaly,2,0.377389520406723
CUST0037433,2025-02-09 00:39:33+00:00,76.35,geo_anomaly,4,0.30306950211524963
CUST0037622,2025-06-15 14:36:52+00:00,21.19,geo_anomaly,4,0.3048229217529297
CUST0037796,2025-08-06 04:27:48+00:00,1.92,card_testing,9,0.2856656610965729
CUST0037860,2025-05-14 10:17:37+00:00,1.03,card_testing,7,0.2973695993423462
CUST0037961,2025-05-24 16:36:32+00:00,2.47,card_testing,7,0.30826419591903687
CUST0038046,2025-08-22 22:40:47+00:00,10.38,money_laundering_ring,10,0.2860677242279053
CUST0038075,2025-03-05 14:17:02+00:00,28.69,geo_anomaly,3,0.29728642106056213
CUST0038077,2025-04-23 06:58:00+00:00,1.65,card_testing,6,0.30577701330184937
CUST0038109,2025-10-20 16:30:48+00:00,1.09,card_testing,13,0.2893599271774292
CUST0038458,2025-09-09 20:16:48+00:00,12.38,geo_anomaly,7,0.3039717972278595
CUST0038538,2024-11-22 03:02:34+00:00,230.45,account_takeover,2,0.32440096139907837
CUST0038538,2024-12-16 11:52:23+00:00,230.83,account_takeover,3,0.9086054563522339
CUST0038538,2024-12-23 17:17:08+00:00,49.19,account_takeover,5,0.872409462928772
CUST0038538,2025-02-27 12:35:15+00:00,741.55,account_takeover,6,0.9985097050666809
CUST0038538,2025-03-01 18:25:19+00:00,919.19,account_takeover,7,0.9985476136207581
CUST0038538,2025-05-31 07:00:19+00:00,457.81,account_takeover,12,0.27616894245147705
CUST0038636,2024-12-31 21:25:35+00:00,1.81,card_testing,2,0.307981014251709
CUST0038692,2025-04-22 09:24:49+00:00,2.4,card_testing,5,0.30376243591308594
CUST0038698,2024-12-24 23:04:37+00:00,1.96,card_testing,1,0.7618194222450256
CUST0038698,2025-07-22 05:22:16+00:00,1.32,card_testing,10,0.29212188720703125
CUST0038722,2025-05-19 00:16:26+00:00,12.01,geo_anomaly,4,0.3007315993309021
CUST0038751,2024-12-05 11:27:48+00:00,2.23,card_testing,2,0.3179599344730377
CUST0038828,2025-05-23 20:53:47+00:00,12.87,geo_anomaly,4,0.29864218831062317
CUST0038846,2025-02-08 14:08:25+00:00,1.09,card_testing,2,0.30530062317848206
CUST0038955,2025-04-11 09:14:04+00:00,2.04,card_testing,6,0.29064273834228516
CUST0039120,2025-04-20 11:49:27+00:00,2.03,card_testing,1,0.3103894889354706
CUST0039185,2025-07-01 00:36:32+00:00,6.79,geo_anomaly,7,0.299059122800827
CUST0039334,2025-05-16 04:11:22+00:00,1.79,card_testing,4,0.3040507435798645
CUST0039397,2025-06-09 00:57:50+00:00,1.21,card_testing,9,0.3083617091178894
CUST0039515,2024-12-28 11:26:28+00:00,56.93,account_takeover,2,0.31658682227134705
CUST0039515,2025-01-25 21:21:12+00:00,88.66,account_takeover,5,0.3061712086200714
CUST0039515,2025-07-12 21:11:09+00:00,51.0,account_takeover,6,0.8640972971916199
CUST0039515,2025-09-01 06:51:40+00:00,62.52,account_takeover,8,0.29108351469039917
CUST0039515,2025-09-21 21:54:45+00:00,57.24,account_takeover,10,0.2940065860748291
CUST0039567,2025-02-15 16:37:53+00:00,2.08,card_testing,1,0.3409258723258972
CUST0039618,2024-11-27 00:26:44+00:00,24.72,geo_anomaly,1,0.3969728648662567
CUST0039642,2025-04-14 00:18:20+00:00,1.77,card_testing,1,0.36868077516555786
CUST0039683,2025-07-15 09:41:55+00:00,1.87,card_testing,9,0.29621562361717224
CUST0039752,2025-02-22 10:48:41+00:00,5.71,geo_anomaly,6,0.3067587614059448
CUST0040188,2025-01-28 21:26:29+00:00,2.22,card_testing,3,0.3085664212703705
CUST0040197,2025-06-07 21:47:24+00:00,2.77,card_testing,5,0.3014407753944397
CUST0040288,2025-02-15 21:52:26+00:00,1.39,card_testing,4,0.3013150095939636
CUST0040327,2025-10-23 03:14:57+00:00,1.0,card_testing,10,0.29286378622055054
CUST0040540,2025-08-29 16:20:02+00:00,1.45,card_testing,9,0.29323554039001465
CUST0040576,2025-08-26 23:57:44+00:00,1.94,card_testing,11,0.29005664587020874
CUST0040612,2025-08-20 04:18:48+00:00,1.0,card_testing,10,0.2936200797557831
CUST0040813,2025-05-02 06:42:41+00:00,3.46,card_testing,5,0.3022828698158264
CUST0040820,2025-04-17 02:45:08+00:00,2.11,card_testing,6,0.2980253994464874
CUST0040867,2025-08-12 13:26:51+00:00,2.46,card_testing,9,0.29395976662635803
CUST0040974,2025-10-27 16:55:59+00:00,1.48,card_testing,6,0.2970413863658905
CUST0040985,2025-07-14 04:30:10+00:00,1.26,card_testing,8,0.2925467789173126
CUST0041031,2024-12-04 00:30:11+00:00,2.3,card_testing,1,0.35681888461112976
CUST0041051,2025-01-11 08:04:08+00:00,42.64,account_takeover,2,0.3818185329437256
CUST0041051,2025-07-16 04:18:42+00:00,35.84,account_takeover,8,0.2886677384376526
CUST0041099,2025-06-04 22:14:24+00:00,1.53,card_testing,6,0.29944363236427307
CUST0041153,2025-01-27 12:11:47+00:00,36.28,money_laundering_ring,3,0.4560711979866028
CUST0041216,2025-03-12 03:22:58+00:00,1.37,card_testing,2,0.30434200167655945
CUST0041346,2025-04-25 06:52:12+00:00,67.29,account_takeover,7,0.28843969106674194
CUST0041346,2025-05-24 10:49:23+00:00,25.38,account_takeover,8,0.9988700151443481
CUST0041346,2025-05-24 21:49:12+00:00,167.62,account_takeover,9,0.9989498853683472
CUST0041346,2025-08-07 02:44:41+00:00,66.02,account_takeover,16,0.2814203202724457
CUST0041346,2025-09-17 22:58:11+00:00,42.68,account_takeover,19,0.2891635000705719
CUST0041346,2025-10-24 19:27:15+00:00,101.97,account_takeover,21,0.2788066864013672
CUST0041416,2024-11-03 05:52:25+00:00,22.35,money_laundering_ring,1,0.3451467454433441
CUST0041427,2025-06-12 21:08:41+00:00,1.93,card_testing,5,0.2980247735977173
CUST0041799,2025-01-15 18:46:06+00:00,103.66,account_takeover,4,0.3012043237686157
CUST0041799,2025-08-16 02:55:15+00:00,46.98,account_takeover,13,0.29112160205841064
CUST0041838,2025-01-24 04:46:41+00:00,1.73,card_testing,2,0.33111855387687683
CUST0041879,2025-05-02 14:59:31+00:00,45.69,geo_anomaly,3,0.3005844056606293
CUST0041994,2025-01-27 17:41:53+00:00,1.0,card_testing,2,0.35810205340385437
CUST0042076,2025-05-21 15:25:49+00:00,1.68,card_testing,5,0.3033871054649353
CUST0042134,2025-02-07 20:36:49+00:00,1.73,card_testing,2,0.3309752345085144
CUST0042172,2025-06-16 09:17:40+00:00,1.46,card_testing,6,0.35459885001182556
CUST0042225,2025-04-27 02:02:08+00:00,32.86,geo_anomaly,1,0.3317704498767853
CUST0042248,2025-08-05 23:37:44+00:00,1.56,card_testing,3,0.2994838058948517
CUST0042342,2025-01-21 09:10:53+00:00,1.06,card_testing,3,0.31912553310394287
CUST0042356,2025-04-24 15:36:24+00:00,1.64,card_testing,9,0.299711138010025
CUST0042357,2025-03-18 10:11:04+00:00,1.87,card_testing,1,0.5487821102142334
CUST0042408,2025-05-26 16:24:24+00:00,1.66,card_testing,3,0.2984614968299866
CUST0042765,2025-02-16 08:11:00+00:00,2.0,card_testing,4,0.2988094985485077
CUST0042765,2025-09-04 13:51:13+00:00,1.48,card_testing,9,0.285176157951355
CUST0042833,2025-03-07 22:48:05+00:00,1.64,card_testing,3,0.3036099672317505
CUST0042886,2025-01-24 12:53:34+00:00,1.74,card_testing,4,0.3052363991737366
CUST0043163,2025-03-04 22:24:03+00:00,1.23,card_testing,8,0.29436707496643066
CUST0043417,2025-02-09 05:49:12+00:00,2.01,card_testing,2,0.35257574915885925
CUST0043730,2025-04-30 17:26:06+00:00,1.97,card_testing,3,0.972743570804596
CUST0043749,2025-08-18 20:40:35+00:00,78.35,geo_anomaly,8,0.29791566729545593
CUST0043949,2024-12-02 19:53:07+00:00,113.88,geo_anomaly,1,0.3658272624015808
CUST0043971,2025-10-03 13:44:52+00:00,61.68,geo_anomaly,5,0.2993224859237671
CUST0043982,2025-09-07 18:18:20+00:00,1.48,card_testing,14,0.2895056903362274
CUST0044034,2025-01-17 12:43:01+00:00,27.37,geo_anomaly,3,0.4833371043205261
CUST0044129,2025-04-12 12:34:15+00:00,16.99,geo_anomaly,6,0.30554288625717163
CUST0044173,2025-06-18 09:42:45+00:00,2.47,card_testing,7,0.30140426754951477
CUST0044195,2025-02-12 22:24:48+00:00,1.37,card_testing,3,0.37487998604774475
CUST0044318,2025-01-03 15:02:20+00:00,2.19,card_testing,1,0.34690186381340027
CUST0044367,2024-11-25 12:34:09+00:00,1.76,card_testing,1,0.34614911675453186
CUST0044577,2025-06-12 18:48:30+00:00,41.53,geo_anomaly,13,0.28618669509887695
CUST0044723,2025-05-06 05:16:30+00:00,1.79,card_testing,2,0.29165682196617126
CUST0044806,2025-09-17 14:53:28+00:00,45.2,geo_anomaly,4,0.31958794593811035
CUST0044887,2025-09-06 10:41:31+00:00,8.75,geo_anomaly,10,0.2898707985877991
CUST0045293,2025-09-13 13:36:02+00:00,2.49,geo_anomaly,8,0.29530149698257446
CUST0045460,2025-02-27 04:11:10+00:00,15.45,geo_anomaly,6,0.302121102809906
CUST0045577,2025-02-13 18:38:12+00:00,2.21,card_testing,1,0.3194243907928467
CUST0045746,2025-10-07 10:37:44+00:00,2.5,card_testing,5,0.29872363805770874
CUST0045752,2025-04-07 00:37:35+00:00,2.38,card_testing,6,0.30474042892456055
CUST0045928,2025-02-21 19:51:31+00:00,10.22,money_laundering_ring,5,0.30615440011024475
CUST0045946,2025-04-04 22:02:08+00:00,1.35,card_testing,5,0.3667915463447571
CUST0045994,2025-08-16 22:44:45+00:00,14.24,geo_anomaly,9,0.29088857769966125
CUST0046150,2024-12-24 04:00:30+00:00,4.61,geo_anomaly,3,0.32147786021232605
CUST0046185,2025-10-22 09:57:14+00:00,1.17,card_testing,7,0.29645904898643494
CUST0046203,2025-03-26 00:35:51+00:00,26.74,geo_anomaly,6,0.3011939823627472
CUST0046317,2025-07-23 16:57:16+00:00,2.63,card_testing,9,0.2941635251045227
CUST0046368,2025-06-26 20:54:35+00:00,2.06,card_testing,9,0.29710766673088074
CUST0046443,2024-12-31 23:47:13+00:00,1.73,card_testing,4,0.30351653695106506
CUST0046459,2025-07-24 11:39:00+00:00,11.94,geo_anomaly,11,0.2976464331150055
CUST0046633,2024-12-20 04:38:47+00:00,19.0,money_laundering_ring,2,0.3338180482387543
CUST0046707,2025-01-02 07:17:24+00:00,1.52,card_testing,1,0.34514090418815613
CUST0046818,2025-02-21 15:14:43+00:00,1.64,card_testing,3,0.3030757009983063
